cultivar;harvest_date;harvest_n;temp;irr;box;fruit_n;weight;dah;obs_date;infection;perc_infection;Pathogene
Nectarlove;22/07/2019;1;T25;50%;1;1;145.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;2;135.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;3;143.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;4;169.3;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;5;131.4;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;6;145.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;7;169.6;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;8;160.4;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;9;148.9;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;10;153.8;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;11;136.3;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;12;112.8;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;13;126.6;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;14;142.8;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;15;137.8;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;16;146.5;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;17;157.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;18;121.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;19;116.4;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;1;20;145.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;1;181.3;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;2;127.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;3;141.9;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;4;156.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;5;178.5;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;6;136;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;7;159.3;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;8;152.9;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;9;173.4;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;10;138.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;11;122.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;12;131.4;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;13;123.6;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;14;150.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;15;169.9;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;16;148.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;17;166.3;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;18;136.5;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;19;110.9;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;2;20;152.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;1;190.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;2;139;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;3;139.9;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;4;158.5;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;5;166.6;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;6;131.9;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;7;139.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;8;170.6;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;9;159.3;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;10;128;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;11;152.4;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;12;148.9;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;13;150.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;14;161.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;15;123.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;16;127.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;17;144.4;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;18;152.4;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;19;128.5;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;3;20;122.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;1;148.4;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;2;146.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;3;127.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;4;150.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;5;141.8;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;6;171.5;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;7;112.4;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;8;151.5;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;9;151.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;10;138.4;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;11;116.6;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;12;98.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;13;167.5;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;14;146.6;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;15;166.5;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;16;112.5;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;17;125.9;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;18;157.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;19;149.3;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;50%;4;20;185;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;1;167.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;2;218.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;3;202.3;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;4;169.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;5;195.4;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;6;212;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;7;201.8;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;8;184.6;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;9;180.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;10;188;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;11;171.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;12;201.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;13;139.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;14;168.6;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;15;185.9;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;16;188.5;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;17;178;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;18;170.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;19;192.3;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;1;20;180.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;1;159;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;2;159.5;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;3;149.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;4;146.6;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;5;161.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;6;172.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;7;209.8;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;8;218;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;9;203.8;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;10;150.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;11;182;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;12;210.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;13;169.4;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;14;190.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;15;166;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;16;163.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;17;192.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;18;187.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;19;179;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;2;20;156.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;1;169.9;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;2;180.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;3;175.4;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;4;169;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;5;182.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;6;172.6;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;7;189.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;8;158.6;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;9;165.3;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;10;146.6;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;11;175.4;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;12;159.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;13;171.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;14;214.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;15;148.9;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;16;206.6;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;17;208.9;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;18;164.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;19;162.6;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;3;20;180.8;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;1;160.8;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;2;209.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;3;188;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;4;178.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;5;181.9;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;6;168.5;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;7;170.8;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;8;176.7;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;9;165.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;10;193;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;11;150.4;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;12;204.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;13;158.9;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;14;163.6;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;15;158.2;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;16;178.1;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;17;138.4;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;18;166.9;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;19;197.5;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T25;100%;4;20;169.9;0;22/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;1;132.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;2;122.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;3;170.2;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;4;172.9;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;5;127.1;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;6;127.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;7;132.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;8;136.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;9;146.1;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;10;144.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;11;127.5;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;12;121;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;13;150.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;14;126.1;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;15;153.1;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;16;158.1;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;17;165.1;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;18;168.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;19;142.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;1;20;183.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;1;175.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;2;162.9;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;3;135.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;4;101;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;5;110.9;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;6;103.2;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;7;154.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;8;142.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;9;115.5;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;10;122.7;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;11;146.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;12;128.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;13;164.1;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;14;142.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;15;137.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;16;139.9;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;17;164.5;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;18;146.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;19;161.2;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;2;20;170.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;1;162.7;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;2;151.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;3;154.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;4;145.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;5;142.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;6;144.9;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;7;149;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;8;144.5;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;9;146.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;10;149.9;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;11;139.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;12;155.9;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;13;204.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;14;149.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;15;161.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;16;155.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;17;144.1;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;18;169.1;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;19;133.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;3;20;160.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;1;156.7;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;2;150.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;3;177.5;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;4;185.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;5;127.5;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;6;128;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;7;143.7;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;8;142.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;9;136.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;10;150;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;11;104.2;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;12;117.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;13;157.5;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;14;117.1;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;15;116.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;16;166.7;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;17;118.2;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;18;128.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;19;150.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;50%;4;20;160.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;1;171.7;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;2;151.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;3;152.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;4;169.7;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;5;156.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;6;165.7;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;7;224.5;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;8;179.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;9;200.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;10;158.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;11;161.9;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;12;150.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;13;185.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;14;173.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;15;158;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;16;172.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;17;224.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;18;162.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;19;225.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;1;20;155.2;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;1;203.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;2;184.2;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;3;204.2;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;4;181.5;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;5;161.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;6;165.7;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;7;196.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;8;180.2;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;9;179.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;10;169.5;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;11;162.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;12;226.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;13;167.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;14;164;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;15;183.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;16;154.7;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;17;146.9;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;18;160.1;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;19;192.7;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;2;20;152.1;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;1;131.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;2;138.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;3;148.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;4;183;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;5;169.2;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;6;158;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;7;192.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;8;180.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;9;238.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;10;219.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;11;148.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;12;169;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;13;145.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;14;168.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;15;180.1;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;16;163.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;17;188.5;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;18;166.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;19;196.2;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;3;20;178.1;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;1;202.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;2;210;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;3;178.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;4;163.5;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;5;163;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;6;181.9;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;7;191.7;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;8;185.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;9;211.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;10;166.8;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;11;151.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;12;188.9;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;13;167;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;14;204.1;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;15;134.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;16;160.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;17;186.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;18;171.2;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;19;168;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T2;100%;4;20;145.6;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;1;163.5;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;2;160.4;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;3;122.2;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;4;162.3;4;26/07/2019;0;;
Nectarlove;22/07/2019;1;T15;50%;1;5;170.6;4;26/07/2019;0;;
