sensor_HOBO;date_time_gmt_plus2;date;time;T_factor;T_C;Ha
20505154;24/07/19 14:35:00;19/07/24;14:35;15;12.898;96.914
20505154;24/07/19 14:40:00;19/07/24;14:40;15;13.043;97.235
20505154;24/07/19 14:45:00;19/07/24;14:45;15;13.163;97.563
20505154;24/07/19 14:50:00;19/07/24;14:50;15;13.308;97.902
20505154;24/07/19 14:55:00;19/07/24;14:55;15;13.428;97.913
20505154;24/07/19 15:00:00;19/07/24;15:00;15;13.572;98.262
20505154;24/07/19 15:05:00;19/07/24;15:05;15;13.692;98.274
20505154;24/07/19 15:10:00;19/07/24;15:10;15;13.837;98.633
20505154;24/07/19 15:15:00;19/07/24;15:15;15;13.933;98.643
20505154;24/07/19 15:20:00;19/07/24;15:20;15;14.053;99.01
20505154;24/07/19 15:25:00;19/07/24;15:25;15;14.148;99.02
20505154;24/07/19 15:30:00;19/07/24;15:30;15;14.268;99.032
20505154;24/07/19 15:35:00;19/07/24;15:35;15;14.508;99.422
20505154;24/07/19 15:40:00;19/07/24;15:40;15;14.843;99.457
20505154;24/07/19 15:45:00;19/07/24;15:45;15;14.867;99.459
20505154;24/07/19 15:50:00;19/07/24;15:50;15;14.675;99.073
20505154;24/07/19 15:55:00;19/07/24;15:55;15;14.268;97.666
20505154;24/07/19 16:00:00;19/07/24;16:00;15;14.053;96.134
20505154;24/07/19 16:05:00;19/07/24;16:05;15;14.172;96.144
20505154;24/07/19 16:10:00;19/07/24;16:10;15;14.556;97.374
20505154;24/07/19 16:15:00;19/07/24;16:15;15;14.604;97.698
20505154;24/07/19 16:20:00;19/07/24;16:20;15;14.652;98.03
20505154;24/07/19 16:25:00;19/07/24;16:25;15;14.699;98.035
20505154;24/07/19 16:30:00;19/07/24;16:30;15;14.723;98.374
20505154;24/07/19 16:35:00;19/07/24;16:35;15;14.652;98.03
20505154;24/07/19 16:40:00;19/07/24;16:40;15;14.484;97.367
20505154;24/07/19 16:45:00;19/07/24;16:45;15;14.412;96.747
20505154;24/07/19 16:50:00;19/07/24;16:50;15;14.436;96.75
20505154;24/07/19 16:55:00;19/07/24;16:55;15;14.508;97.059
20505154;24/07/19 17:00:00;19/07/24;17:00;15;14.628;97.381
20505154;24/07/19 17:05:00;19/07/24;17:05;15;14.747;97.711
20505154;24/07/19 17:10:00;19/07/24;17:10;15;14.819;98.046
20505154;24/07/19 17:15:00;19/07/24;17:15;15;14.795;97.716
20505154;24/07/19 17:20:00;19/07/24;17:20;15;14.532;96.462
20505154;24/07/19 17:25:00;19/07/24;17:25;15;14.292;94.56
20505154;24/07/19 17:30:00;19/07/24;17:30;15;14.244;94.557
20505154;24/07/19 17:35:00;19/07/24;17:35;15;14.292;95.33
20505154;24/07/19 17:40:00;19/07/24;17:40;15;14.388;96.162
20505154;24/07/19 17:45:00;19/07/24;17:45;15;14.532;96.758
20505154;24/07/19 17:50:00;19/07/24;17:50;15;14.675;97.385
20505154;24/07/19 17:55:00;19/07/24;17:55;15;14.819;97.718
20505154;24/07/19 18:00:00;19/07/24;18:00;15;14.891;98.053
20505154;24/07/19 18:05:00;19/07/24;18:05;15;14.723;97.389
20505154;24/07/19 18:10:00;19/07/24;18:10;15;14.34;94.815
20505154;24/07/19 18:15:00;19/07/24;18:15;15;14.172;93.599
20505154;24/07/19 18:20:00;19/07/24;18:20;15;14.172;94.306
20505154;24/07/19 18:25:00;19/07/24;18:25;15;14.268;95.328
20505154;24/07/19 18:30:00;19/07/24;18:30;15;14.412;96.452
20505154;24/07/19 18:35:00;19/07/24;18:35;15;14.556;97.063
20505154;24/07/19 18:40:00;19/07/24;18:40;15;14.699;97.707
20505154;24/07/19 18:45:00;19/07/24;18:45;15;14.843;98.048
20505154;24/07/19 18:50:00;19/07/24;18:50;15;14.891;98.053
20505154;24/07/19 18:55:00;19/07/24;18:55;15;14.699;97.707
20505154;24/07/19 19:00:00;19/07/24;19:00;15;14.364;95.604
20505154;24/07/19 19:05:00;19/07/24;19:05;15;14.196;94.308
20505154;24/07/19 19:10:00;19/07/24;19:10;15;14.244;95.064
20505154;24/07/19 19:15:00;19/07/24;19:15;15;14.34;95.877
20505154;24/07/19 19:20:00;19/07/24;19:20;15;14.508;96.756
20505154;24/07/19 19:25:00;19/07/24;19:25;15;14.652;97.383
20505154;24/07/19 19:30:00;19/07/24;19:30;15;14.819;98.046
20505154;24/07/19 19:35:00;19/07/24;19:35;15;14.939;98.057
20505154;24/07/19 19:40:00;19/07/24;19:40;15;14.915;98.393
20505154;24/07/19 19:45:00;19/07/24;19:45;15;14.532;97.061
20505154;24/07/19 19:50:00;19/07/24;19:50;15;14.196;94.067
20505154;24/07/19 19:55:00;19/07/24;19:55;15;14.148;94.064
20505154;24/07/19 20:00:00;19/07/24;20:00;15;14.196;95.061
20505154;24/07/19 20:05:00;19/07/24;20:05;15;14.364;96.16
20505154;24/07/19 20:10:00;19/07/24;20:10;15;14.508;97.059
20505154;24/07/19 20:15:00;19/07/24;20:15;15;14.699;97.707
20505154;24/07/19 20:20:00;19/07/24;20:20;15;14.867;98.051
20505154;24/07/19 20:25:00;19/07/24;20:25;15;14.986;98.4
20505154;24/07/19 20:30:00;19/07/24;20:30;15;14.771;98.379
20505154;24/07/19 20:35:00;19/07/24;20:35;15;14.34;96.158
20505154;24/07/19 20:40:00;19/07/24;20:40;15;14.22;94.806
20505154;24/07/19 20:45:00;19/07/24;20:45;15;14.268;95.328
20505154;24/07/19 20:50:00;19/07/24;20:50;15;14.388;96.162
20505154;24/07/19 20:55:00;19/07/24;20:55;15;14.532;97.061
20505154;24/07/19 21:00:00;19/07/24;21:00;15;14.723;97.709
20505154;24/07/19 21:05:00;19/07/24;21:05;15;14.891;98.053
20505154;24/07/19 21:10:00;19/07/24;21:10;15;14.963;98.397
20505154;24/07/19 21:15:00;19/07/24;21:15;15;14.843;98.386
20505154;24/07/19 21:20:00;19/07/24;21:20;15;14.388;96.745
20505154;24/07/19 21:25:00;19/07/24;21:25;15;14.22;94.806
20505154;24/07/19 21:30:00;19/07/24;21:30;15;14.22;95.062
20505154;24/07/19 21:35:00;19/07/24;21:35;15;14.34;96.158
20505154;24/07/19 21:40:00;19/07/24;21:40;15;14.508;97.059
20505154;24/07/19 21:45:00;19/07/24;21:45;15;14.675;97.704
20505154;24/07/19 21:50:00;19/07/24;21:50;15;14.867;98.051
20505154;24/07/19 21:55:00;19/07/24;21:55;15;14.986;98.4
20505154;24/07/19 22:00:00;19/07/24;22:00;15;14.867;98.388
20505154;24/07/19 22:05:00;19/07/24;22:05;15;14.412;97.05
20505154;24/07/19 22:10:00;19/07/24;22:10;15;14.148;94.801
20505154;24/07/19 22:15:00;19/07/24;22:15;15;14.148;94.801
20505154;24/07/19 22:20:00;19/07/24;22:20;15;14.244;95.869
20505154;24/07/19 22:25:00;19/07/24;22:25;15;14.412;96.747
20505154;24/07/19 22:30:00;19/07/24;22:30;15;14.604;97.378
20505154;24/07/19 22:35:00;19/07/24;22:35;15;14.795;98.044
20505154;24/07/19 22:40:00;19/07/24;22:40;15;14.939;98.395
20505154;24/07/19 22:45:00;19/07/24;22:45;15;14.915;98.74
20505154;24/07/19 22:50:00;19/07/24;22:50;15;14.532;98.019
20505154;24/07/19 22:55:00;19/07/24;22:55;15;14.292;96.154
20505154;24/07/19 23:00:00;19/07/24;23:00;15;14.292;95.873
20505154;24/07/19 23:05:00;19/07/24;23:05;15;14.412;96.747
20505154;24/07/19 23:10:00;19/07/24;23:10;15;14.556;97.374
20505154;24/07/19 23:15:00;19/07/24;23:15;15;14.747;97.711
20505154;24/07/19 23:20:00;19/07/24;23:20;15;14.891;98.39
20505154;24/07/19 23:25:00;19/07/24;23:25;15;14.986;98.747
20505154;24/07/19 23:30:00;19/07/24;23:30;15;14.843;98.733
20505154;24/07/19 23:35:00;19/07/24;23:35;15;14.316;96.444
20505154;24/07/19 23:40:00;19/07/24;23:40;15;14.125;94.548
20505154;24/07/19 23:45:00;19/07/24;23:45;15;14.125;94.799
20505154;24/07/19 23:50:00;19/07/24;23:50;15;14.244;95.869
20505154;24/07/19 23:55:00;19/07/24;23:55;15;14.412;96.747
20505154;25/07/19 00:00:00;19/07/25;00:00;15;14.604;97.378
20505154;25/07/19 00:05:00;19/07/25;00:05;15;14.795;98.044
20505154;25/07/19 00:10:00;19/07/25;00:10;15;14.939;98.395
20505154;25/07/19 00:15:00;19/07/25;00:15;15;14.986;98.747
20505154;25/07/19 00:20:00;19/07/25;00:20;15;14.699;98.372
20505154;25/07/19 00:25:00;19/07/25;00:25;15;14.388;97.359
20505154;25/07/19 00:30:00;19/07/25;00:30;15;14.34;96.446
20505154;25/07/19 00:35:00;19/07/25;00:35;15;14.388;96.745
20505154;25/07/19 00:40:00;19/07/25;00:40;15;14.556;97.374
20505154;25/07/19 00:45:00;19/07/25;00:45;15;14.723;97.709
20505154;25/07/19 00:50:00;19/07/25;00:50;15;14.891;98.39
20505154;25/07/19 00:55:00;19/07/25;00:55;15;14.986;98.747
20505154;25/07/19 01:00:00;19/07/25;01:00;15;14.819;98.383
20505154;25/07/19 01:05:00;19/07/25;01:05;15;14.364;97.046
20505154;25/07/19 01:10:00;19/07/25;01:10;15;14.172;95.059
20505154;25/07/19 01:15:00;19/07/25;01:15;15;14.196;95.323
20505154;25/07/19 01:20:00;19/07/25;01:20;15;14.316;96.156
20505154;25/07/19 01:25:00;19/07/25;01:25;15;14.484;97.057
20505154;25/07/19 01:30:00;19/07/25;01:30;15;14.652;97.702
20505154;25/07/19 01:35:00;19/07/25;01:35;15;14.843;98.386
20505154;25/07/19 01:40:00;19/07/25;01:40;15;14.986;98.747
20505154;25/07/19 01:45:00;19/07/25;01:45;15;14.986;98.747
20505154;25/07/19 01:50:00;19/07/25;01:50;15;14.604;98.362
20505154;25/07/19 01:55:00;19/07/25;01:55;15;14.244;96.15
20505154;25/07/19 02:00:00;19/07/25;02:00;15;14.172;95.321
20505154;25/07/19 02:05:00;19/07/25;02:05;15;14.244;96.15
20505154;25/07/19 02:10:00;19/07/25;02:10;15;14.388;96.745
20505154;25/07/19 02:15:00;19/07/25;02:15;15;14.58;97.376
20505154;25/07/19 02:20:00;19/07/25;02:20;15;14.747;98.039
20505154;25/07/19 02:25:00;19/07/25;02:25;15;14.939;98.395
20505154;25/07/19 02:30:00;19/07/25;02:30;15;15.034;98.751
20505154;25/07/19 02:35:00;19/07/25;02:35;15;14.915;98.74
20505154;25/07/19 02:40:00;19/07/25;02:40;15;14.388;97.359
20505154;25/07/19 02:45:00;19/07/25;02:45;15;14.172;95.589
20505154;25/07/19 02:50:00;19/07/25;02:50;15;14.196;95.591
20505154;25/07/19 02:55:00;19/07/25;02:55;15;14.292;96.442
20505154;25/07/19 03:00:00;19/07/25;03:00;15;14.46;97.055
20505154;25/07/19 03:05:00;19/07/25;03:05;15;14.628;97.7
20505154;25/07/19 03:10:00;19/07/25;03:10;15;14.819;98.383
20505154;25/07/19 03:15:00;19/07/25;03:15;15;14.963;98.744
20505154;25/07/19 03:20:00;19/07/25;03:20;15;14.986;98.747
20505154;25/07/19 03:25:00;19/07/25;03:25;15;14.723;98.374
20505154;25/07/19 03:30:00;19/07/25;03:30;15;14.412;97.361
20505154;25/07/19 03:35:00;19/07/25;03:35;15;14.292;96.442
20505154;25/07/19 03:40:00;19/07/25;03:40;15;14.34;96.741
20505154;25/07/19 03:45:00;19/07/25;03:45;15;14.484;97.057
20505154;25/07/19 03:50:00;19/07/25;03:50;15;14.628;97.7
20505154;25/07/19 03:55:00;19/07/25;03:55;15;14.795;98.044
20505154;25/07/19 04:00:00;19/07/25;04:00;15;14.963;98.744
20505154;25/07/19 04:05:00;19/07/25;04:05;15;14.986;98.747
20505154;25/07/19 04:10:00;19/07/25;04:10;15;14.628;98.365
20505154;25/07/19 04:15:00;19/07/25;04:15;15;14.316;96.444
20505154;25/07/19 04:20:00;19/07/25;04:20;15;14.22;95.867
20505154;25/07/19 04:25:00;19/07/25;04:25;15;14.292;96.154
20505154;25/07/19 04:30:00;19/07/25;04:30;15;14.412;96.747
20505154;25/07/19 04:35:00;19/07/25;04:35;15;14.58;97.376
20505154;25/07/19 04:40:00;19/07/25;04:40;15;14.747;98.039
20505154;25/07/19 04:45:00;19/07/25;04:45;15;14.915;98.393
20505154;25/07/19 04:50:00;19/07/25;04:50;15;15.01;98.749
20505154;25/07/19 04:55:00;19/07/25;04:55;15;14.891;98.737
20505154;25/07/19 05:00:00;19/07/25;05:00;15;14.436;97.682
20505154;25/07/19 05:05:00;19/07/25;05:05;15;14.244;96.15
20505154;25/07/19 05:10:00;19/07/25;05:10;15;14.268;96.152
20505154;25/07/19 05:15:00;19/07/25;05:15;15;14.388;96.745
20505154;25/07/19 05:20:00;19/07/25;05:20;15;14.532;97.372
20505154;25/07/19 05:25:00;19/07/25;05:25;15;14.699;98.035
20505154;25/07/19 05:30:00;19/07/25;05:30;15;14.867;98.388
20505154;25/07/19 05:35:00;19/07/25;05:35;15;15.01;98.749
20505154;25/07/19 05:40:00;19/07/25;05:40;15;14.986;98.747
20505154;25/07/19 05:45:00;19/07/25;05:45;15;14.532;98.019
20505154;25/07/19 05:50:00;19/07/25;05:50;15;14.196;95.865
20505154;25/07/19 05:55:00;19/07/25;05:55;15;14.148;95.319
20505154;25/07/19 06:00:00;19/07/25;06:00;15;14.22;95.867
20505154;25/07/19 06:05:00;19/07/25;06:05;15;14.364;96.743
20505154;25/07/19 06:10:00;19/07/25;06:10;15;14.532;97.372
20505154;25/07/19 06:15:00;19/07/25;06:15;15;14.699;98.035
20505154;25/07/19 06:20:00;19/07/25;06:20;15;14.891;98.737
20505154;25/07/19 06:25:00;19/07/25;06:25;15;15.034;98.751
20505154;25/07/19 06:30:00;19/07/25;06:30;15;14.963;99.101
20505154;25/07/19 06:35:00;19/07/25;06:35;15;14.556;98.358
20505154;25/07/19 06:40:00;19/07/25;06:40;15;14.268;96.735
20505154;25/07/19 06:45:00;19/07/25;06:45;15;14.244;96.15
20505154;25/07/19 06:50:00;19/07/25;06:50;15;14.34;96.741
20505154;25/07/19 06:55:00;19/07/25;06:55;15;14.484;97.367
20505154;25/07/19 07:00:00;19/07/25;07:00;15;14.652;98.03
20505154;25/07/19 07:05:00;19/07/25;07:05;15;14.819;98.383
20505154;25/07/19 07:10:00;19/07/25;07:10;15;14.963;98.744
20505154;25/07/19 07:15:00;19/07/25;07:15;15;15.01;98.749
20505154;25/07/19 07:20:00;19/07/25;07:20;15;14.723;98.721
20505154;25/07/19 07:25:00;19/07/25;07:25;15;14.364;97.356
20505154;25/07/19 07:30:00;19/07/25;07:30;15;14.268;96.44
20505154;25/07/19 07:35:00;19/07/25;07:35;15;14.316;96.444
20505154;25/07/19 07:40:00;19/07/25;07:40;15;14.436;97.052
20505154;25/07/19 07:45:00;19/07/25;07:45;15;14.58;97.695
20505154;25/07/19 07:50:00;19/07/25;07:50;15;14.747;98.039
20505154;25/07/19 07:55:00;19/07/25;07:55;15;14.891;98.39
20505154;25/07/19 08:00:00;19/07/25;08:00;15;14.986;98.747
20505154;25/07/19 08:05:00;19/07/25;08:05;15;14.915;99.097
20505154;25/07/19 08:10:00;19/07/25;08:10;15;14.652;98.367
20505154;25/07/19 08:15:00;19/07/25;08:15;15;14.34;97.044
20505154;25/07/19 08:20:00;19/07/25;08:20;15;14.292;96.442
20505154;25/07/19 08:25:00;19/07/25;08:25;15;14.364;96.743
20505154;25/07/19 08:30:00;19/07/25;08:30;15;14.508;97.37
20505154;25/07/19 08:35:00;19/07/25;08:35;15;14.652;97.702
20505154;25/07/19 08:40:00;19/07/25;08:40;15;14.843;98.386
20505154;25/07/19 08:45:00;19/07/25;08:45;15;14.986;98.747
20505154;25/07/19 08:50:00;19/07/25;08:50;15;15.01;99.106
20505154;25/07/19 08:55:00;19/07/25;08:55;15;14.723;98.721
20505154;25/07/19 09:00:00;19/07/25;09:00;15;14.364;97.046
20505154;25/07/19 09:05:00;19/07/25;09:05;15;14.292;96.442
20505154;25/07/19 09:10:00;19/07/25;09:10;15;14.388;96.745
20505154;25/07/19 09:15:00;19/07/25;09:15;15;14.508;97.37
20505154;25/07/19 09:20:00;19/07/25;09:20;15;14.675;98.032
20505154;25/07/19 09:25:00;19/07/25;09:25;15;14.843;98.386
20505154;25/07/19 09:30:00;19/07/25;09:30;15;14.963;98.744
20505154;25/07/19 09:35:00;19/07/25;09:35;15;14.986;98.747
20505154;25/07/19 09:40:00;19/07/25;09:40;15;14.771;98.725
20505154;25/07/19 09:45:00;19/07/25;09:45;15;14.46;97.684
20505154;25/07/19 09:50:00;19/07/25;09:50;15;14.364;96.743
20505154;25/07/19 09:55:00;19/07/25;09:55;15;14.412;97.05
20505154;25/07/19 10:00:00;19/07/25;10:00;15;14.532;97.372
20505154;25/07/19 10:05:00;19/07/25;10:05;15;14.699;98.035
20505154;25/07/19 10:10:00;19/07/25;10:10;15;14.843;98.386
20505154;25/07/19 10:15:00;19/07/25;10:15;15;14.986;98.747
20505154;25/07/19 10:20:00;19/07/25;10:20;15;14.986;98.747
20505154;25/07/19 10:25:00;19/07/25;10:25;15;14.699;98.718
20505154;25/07/19 10:30:00;19/07/25;10:30;15;14.34;97.044
20505154;25/07/19 10:35:00;19/07/25;10:35;15;14.268;96.152
20505154;25/07/19 10:40:00;19/07/25;10:40;15;14.316;96.156
20505154;25/07/19 10:45:00;19/07/25;10:45;15;14.436;97.052
20505154;25/07/19 10:50:00;19/07/25;10:50;15;14.604;97.698
20505154;25/07/19 10:55:00;19/07/25;10:55;15;14.771;98.041
20505154;25/07/19 11:00:00;19/07/25;11:00;15;14.939;98.742
20505154;25/07/19 11:05:00;19/07/25;11:05;15;15.034;98.751
20505154;25/07/19 11:10:00;19/07/25;11:10;15;14.891;98.737
20505154;25/07/19 11:15:00;19/07/25;11:15;15;14.484;98.014
20505154;25/07/19 11:20:00;19/07/25;11:20;15;14.268;96.44
20505154;25/07/19 11:25:00;19/07/25;11:25;15;14.316;96.444
20505154;25/07/19 11:30:00;19/07/25;11:30;15;14.436;97.052
20505154;25/07/19 11:35:00;19/07/25;11:35;15;14.604;97.698
20505154;25/07/19 11:40:00;19/07/25;11:40;15;14.771;98.041
20505154;25/07/19 11:45:00;19/07/25;11:45;15;14.939;98.395
20505154;25/07/19 11:50:00;19/07/25;11:50;15;15.058;98.754
20505154;25/07/19 11:55:00;19/07/25;11:55;15;14.891;98.737
20505154;25/07/19 12:00:00;19/07/25;12:00;15;14.388;97.359
20505154;25/07/19 12:05:00;19/07/25;12:05;15;14.148;95.057
20505154;25/07/19 12:10:00;19/07/25;12:10;15;14.148;95.319
20505154;25/07/19 12:15:00;19/07/25;12:15;15;14.244;96.15
20505154;25/07/19 12:20:00;19/07/25;12:20;15;14.412;97.05
20505154;25/07/19 12:25:00;19/07/25;12:25;15;14.58;97.695
20505154;25/07/19 12:30:00;19/07/25;12:30;15;14.795;98.044
20505154;25/07/19 12:35:00;19/07/25;12:35;15;14.963;98.744
20505154;25/07/19 12:40:00;19/07/25;12:40;15;15.01;99.106
20505154;25/07/19 12:45:00;19/07/25;12:45;15;14.843;98.733
20505154;25/07/19 12:50:00;19/07/25;12:50;15;14.34;97.354
20505154;25/07/19 12:55:00;19/07/25;12:55;15;14.196;95.865
20505154;25/07/19 13:00:00;19/07/25;13:00;15;14.244;95.869
20505154;25/07/19 13:05:00;19/07/25;13:05;15;14.364;96.743
20505154;25/07/19 13:10:00;19/07/25;13:10;15;14.532;97.372
20505154;25/07/19 13:15:00;19/07/25;13:15;15;14.723;98.037
20505154;25/07/19 13:20:00;19/07/25;13:20;15;14.891;98.39
20505154;25/07/19 13:25:00;19/07/25;13:25;15;15.01;98.749
20505154;25/07/19 13:30:00;19/07/25;13:30;15;14.915;98.74
20505154;25/07/19 13:35:00;19/07/25;13:35;15;14.412;97.68
20505154;25/07/19 13:40:00;19/07/25;13:40;15;14.22;95.867
20505154;25/07/19 13:45:00;19/07/25;13:45;15;14.268;95.871
20505154;25/07/19 13:50:00;19/07/25;13:50;15;14.364;96.448
20505154;25/07/19 13:55:00;19/07/25;13:55;15;14.532;97.372
20505154;25/07/19 14:00:00;19/07/25;14:00;15;14.723;98.037
20505154;25/07/19 14:05:00;19/07/25;14:05;15;14.915;98.393
20505154;25/07/19 14:10:00;19/07/25;14:10;15;15.058;98.754
20505154;25/07/19 14:15:00;19/07/25;14:15;15;14.915;98.74
20505154;25/07/19 14:20:00;19/07/25;14:20;15;14.364;97.356
20505154;25/07/19 14:25:00;19/07/25;14:25;15;14.101;94.797
20505154;25/07/19 14:30:00;19/07/25;14:30;15;14.101;94.797
20505154;25/07/19 14:35:00;19/07/25;14:35;15;14.196;95.865
20505154;25/07/19 14:40:00;19/07/25;14:40;15;14.364;96.743
20505154;25/07/19 14:45:00;19/07/25;14:45;15;14.556;97.374
20505154;25/07/19 14:50:00;19/07/25;14:50;15;14.771;98.041
20505154;25/07/19 14:55:00;19/07/25;14:55;15;14.963;98.744
20505154;25/07/19 15:00:00;19/07/25;15:00;15;15.034;98.751
20505154;25/07/19 15:05:00;19/07/25;15:05;15;14.795;98.728
20505154;25/07/19 15:10:00;19/07/25;15:10;15;14.364;97.356
20505154;25/07/19 15:15:00;19/07/25;15:15;15;14.22;95.867
20505154;25/07/19 15:20:00;19/07/25;15:20;15;14.268;95.871
20505154;25/07/19 15:25:00;19/07/25;15:25;15;14.388;96.745
20505154;25/07/19 15:30:00;19/07/25;15:30;15;14.556;97.374
20505154;25/07/19 15:35:00;19/07/25;15:35;15;14.747;98.039
20505154;25/07/19 15:40:00;19/07/25;15:40;15;14.939;98.395
20505154;25/07/19 15:45:00;19/07/25;15:45;15;15.058;98.754
20505154;25/07/19 15:50:00;19/07/25;15:50;15;14.795;98.728
20505154;25/07/19 15:55:00;19/07/25;15:55;15;14.34;96.741
20505154;25/07/19 16:00:00;19/07/25;16:00;15;14.244;95.326
20505154;25/07/19 16:05:00;19/07/25;16:05;15;14.316;95.875
20505154;25/07/19 16:10:00;19/07/25;16:10;15;14.46;96.752
20505154;25/07/19 16:15:00;19/07/25;16:15;15;14.652;97.383
20505154;25/07/19 16:20:00;19/07/25;16:20;15;14.867;98.051
20505154;25/07/19 16:25:00;19/07/25;16:25;15;15.01;98.402
20505154;25/07/19 16:30:00;19/07/25;16:30;15;14.986;98.747
20505154;25/07/19 16:35:00;19/07/25;16:35;15;14.556;97.693
20505154;25/07/19 16:40:00;19/07/25;16:40;15;14.268;95.328
20505154;25/07/19 16:45:00;19/07/25;16:45;15;14.22;94.806
20505154;25/07/19 16:50:00;19/07/25;16:50;15;14.34;95.877
20505154;25/07/19 16:55:00;19/07/25;16:55;15;14.508;96.756
20505154;25/07/19 17:00:00;19/07/25;17:00;15;14.699;97.387
20505154;25/07/19 17:05:00;19/07/25;17:05;15;14.915;98.055
20505154;25/07/19 17:10:00;19/07/25;17:10;15;15.058;98.407
20505154;25/07/19 17:15:00;19/07/25;17:15;15;14.819;98.383
20505154;25/07/19 17:20:00;19/07/25;17:20;15;14.412;96.747
20505154;25/07/19 17:25:00;19/07/25;17:25;15;14.22;94.806
20505154;25/07/19 17:30:00;19/07/25;17:30;15;14.244;95.064
20505154;25/07/19 17:35:00;19/07/25;17:35;15;14.891;96.493
20505154;25/07/19 17:40:00;19/07/25;17:40;15;15.512;97.782
20505154;25/07/19 17:45:00;19/07/25;17:45;15;14.699;93.182
20505154;25/07/19 17:50:00;19/07/25;17:50;15;13.668;80.6
20505154;25/07/19 17:55:00;19/07/25;17:55;15;13.236;84.449
20505154;25/07/19 18:00:00;19/07/25;18:00;15;13.212;88.774
20505154;25/07/19 18:05:00;19/07/25;18:05;15;13.356;91.664
20505154;25/07/19 18:10:00;19/07/25;18:10;15;13.548;93.788
20505154;25/07/19 18:15:00;19/07/25;18:15;15;13.765;95.289
20505154;25/07/19 18:20:00;19/07/25;18:20;15;14.029;96.419
20505154;25/07/19 18:25:00;19/07/25;18:25;15;14.292;97.039
20505154;25/07/19 18:30:00;19/07/25;18:30;15;14.532;97.691
20505154;25/07/19 18:35:00;19/07/25;18:35;15;14.771;98.379
20505154;25/07/19 18:40:00;19/07/25;18:40;15;14.963;98.744
20505154;25/07/19 18:45:00;19/07/25;18:45;15;15.034;98.751
20505154;25/07/19 18:50:00;19/07/25;18:50;15;14.628;98.711
20505154;25/07/19 18:55:00;19/07/25;18:55;15;14.125;97.024
20505154;25/07/19 19:00:00;19/07/25;19:00;15;14.029;95.577
20505154;25/07/19 19:05:00;19/07/25;19:05;15;14.101;96.138
20505154;25/07/19 19:10:00;19/07/25;19:10;15;14.244;96.733
20505154;25/07/19 19:15:00;19/07/25;19:15;15;14.46;97.365
20505154;25/07/19 19:20:00;19/07/25;19:20;15;14.675;98.032
20505154;25/07/19 19:25:00;19/07/25;19:25;15;14.891;98.39
20505154;25/07/19 19:30:00;19/07/25;19:30;15;15.01;98.749
20505154;25/07/19 19:35:00;19/07/25;19:35;15;14.771;98.725
20505154;25/07/19 19:40:00;19/07/25;19:40;15;14.268;97.037
20505154;25/07/19 19:45:00;19/07/25;19:45;15;14.101;95.053
20505154;25/07/19 19:50:00;19/07/25;19:50;15;14.125;95.585
20505154;25/07/19 19:55:00;19/07/25;19:55;15;14.268;96.152
20505154;25/07/19 20:00:00;19/07/25;20:00;15;14.46;97.055
20505154;25/07/19 20:05:00;19/07/25;20:05;15;14.652;97.702
20505154;25/07/19 20:10:00;19/07/25;20:10;15;14.867;98.388
20505154;25/07/19 20:15:00;19/07/25;20:15;15;14.986;98.747
20505154;25/07/19 20:20:00;19/07/25;20:20;15;14.771;98.379
20505154;25/07/19 20:25:00;19/07/25;20:25;15;14.268;97.037
20505154;25/07/19 20:30:00;19/07/25;20:30;15;14.125;95.055
20505154;25/07/19 20:35:00;19/07/25;20:35;15;14.172;95.589
20505154;25/07/19 20:40:00;19/07/25;20:40;15;14.316;96.444
20505154;25/07/19 20:45:00;19/07/25;20:45;15;14.508;97.059
20505154;25/07/19 20:50:00;19/07/25;20:50;15;14.699;97.707
20505154;25/07/19 20:55:00;19/07/25;20:55;15;14.891;98.39
20505154;25/07/19 21:00:00;19/07/25;21:00;15;14.986;98.747
20505154;25/07/19 21:05:00;19/07/25;21:05;15;14.628;98.365
20505154;25/07/19 21:10:00;19/07/25;21:10;15;14.196;95.865
20505154;25/07/19 21:15:00;19/07/25;21:15;15;14.101;94.797
20505154;25/07/19 21:20:00;19/07/25;21:20;15;14.196;95.591
20505154;25/07/19 21:25:00;19/07/25;21:25;15;14.34;96.446
20505154;25/07/19 21:30:00;19/07/25;21:30;15;14.532;97.061
20505154;25/07/19 21:35:00;19/07/25;21:35;15;14.723;97.709
20505154;25/07/19 21:40:00;19/07/25;21:40;15;14.915;98.393
20505154;25/07/19 21:45:00;19/07/25;21:45;15;15.01;98.749
20505154;25/07/19 21:50:00;19/07/25;21:50;15;14.652;98.367
20505154;25/07/19 21:55:00;19/07/25;21:55;15;14.101;95.053
20505154;25/07/19 22:00:00;19/07/25;22:00;15;13.957;93.585
20505154;25/07/19 22:05:00;19/07/25;22:05;15;14.029;94.541
20505154;25/07/19 22:10:00;19/07/25;22:10;15;14.148;95.587
20505154;25/07/19 22:15:00;19/07/25;22:15;15;14.34;96.741
20505154;25/07/19 22:20:00;19/07/25;22:20;15;14.556;97.374
20505154;25/07/19 22:25:00;19/07/25;22:25;15;14.771;98.041
20505154;25/07/19 22:30:00;19/07/25;22:30;15;14.915;98.393
20505154;25/07/19 22:35:00;19/07/25;22:35;15;14.986;98.747
20505154;25/07/19 22:40:00;19/07/25;22:40;15;14.675;98.369
20505154;25/07/19 22:45:00;19/07/25;22:45;15;14.148;96.142
